year,league,metric,player_name,rank,playerId,team,file
1999,PL,二塁打,H.プリアム,20,player-20,オリックスブルーウェーブ,public\data\rankings\1999\PL\二塁打.json
1999,PL,二塁打_all,H.プリアム,20,player-20,オリックスブルーウェーブ,public\data\rankings\1999\PL\二塁打_all.json
1999,PL,得点,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\得点.json
1999,PL,得点_all,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\得点_all.json
1999,PL,打席,H.プリアム,20,player-20,オリックスブルーウェーブ,public\data\rankings\1999\PL\打席.json
1999,PL,打席_all,H.プリアム,20,player-20,オリックスブルーウェーブ,public\data\rankings\1999\PL\打席_all.json
1999,PL,長打率,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1999\PL\長打率.json
1999,PL,長打率__qualified,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1999\PL\長打率__qualified.json
2000,CL,BABIP,金城 龍彦,2,player-2,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP,鈴木尚,20,player-20,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP,佐伯 貴弘,28,player-28,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP.json
2000,CL,BABIP__qualified,金城 龍彦,2,player-2,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BABIP__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BABIP__qualified,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BABIP__qualified,鈴木尚,20,player-20,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BABIP__qualified,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BABIP__qualified,佐伯 貴弘,28,player-28,横浜ベイスターズ,public\data\rankings\2000\CL\BABIP__qualified.json
2000,CL,BB%,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\BB%.json
2000,CL,BB%,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BB%.json
2000,CL,BB%__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\BB%__qualified.json
2000,CL,BB%__qualified,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BB%__qualified.json
2000,CL,BB_K,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K.json
2000,CL,BB_K,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K.json
2000,CL,BB_K__qualified,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K__qualified.json
2000,CL,BB_K__qualified,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K__qualified.json
2000,CL,IsoD,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\IsoD.json
2000,CL,IsoD,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\IsoD.json
2000,CL,IsoD__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\IsoD__qualified.json
2000,CL,IsoD__qualified,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\IsoD__qualified.json
2000,CL,IsoP,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\IsoP.json
2000,CL,IsoP__qualified,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\IsoP__qualified.json
2000,CL,OPS,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\OPS.json
2000,CL,OPS__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\OPS__qualified.json
2000,CL,SecA,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\SecA.json
2000,CL,SecA__qualified,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\SecA__qualified.json
2000,CL,TA,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\TA.json
2000,CL,TA__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\TA__qualified.json
2000,CL,XR,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\XR.json
2000,CL,XR,佐伯 貴弘,28,player-28,横浜ベイスターズ,public\data\rankings\2000\CL\XR.json
2000,CL,XR_all,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\XR_all.json
2000,CL,XR__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\XR__qualified.json
2000,CL,XR__qualified,佐伯 貴弘,28,player-28,横浜ベイスターズ,public\data\rankings\2000\CL\XR__qualified.json
2000,CL,出塁率,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\出塁率.json
2000,CL,出塁率__qualified,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\出塁率__qualified.json
2000,CL,四球,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\四球.json
2000,CL,四球_all,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\四球_all.json
2000,CL,打率,金城 龍彦,2,player-2,横浜ベイスターズ,public\data\rankings\2000\CL\打率.json
2000,CL,打率__qualified,金城 龍彦,2,player-2,横浜ベイスターズ,public\data\rankings\2000\CL\打率__qualified.json
2000,CL,試合,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\2000\CL\試合.json
2000,CL,試合_all,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\2000\CL\試合_all.json
2000,CL,長打率,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\長打率.json
2000,CL,長打率__qualified,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\2000\CL\長打率__qualified.json
2000,PL,BABIP,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP,大島 公一,16,player-16,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP,谷 佳知,21,player-21,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP,G.アリアス,30,player-30,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP.json
2000,PL,BABIP__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,BABIP__qualified,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,BABIP__qualified,大島 公一,16,player-16,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,BABIP__qualified,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,BABIP__qualified,谷 佳知,21,player-21,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,BABIP__qualified,G.アリアス,30,player-30,オリックス・バファローズ,public\data\rankings\2000\PL\BABIP__qualified.json
2000,PL,GPA,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\GPA.json
2000,PL,GPA__qualified,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\GPA__qualified.json
2000,PL,K%,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\K%.json
2000,PL,K%,谷 佳知,21,player-21,オリックスブルーウェーブ,public\data\rankings\2000\PL\K%.json
2000,PL,K%__qualified,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\K%__qualified.json
2000,PL,K%__qualified,谷 佳知,21,player-21,オリックスブルーウェーブ,public\data\rankings\2000\PL\K%__qualified.json
2000,PL,NOI,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\NOI.json
2000,PL,NOI__qualified,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\NOI__qualified.json
2000,PL,出塁率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\出塁率.json
2000,PL,出塁率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\出塁率__qualified.json
2000,PL,単打,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\単打.json
2000,PL,単打_all,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\2000\PL\単打_all.json
2000,PL,四球,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\四球.json
2000,PL,四球_all,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\四球_all.json
2000,PL,安打,G.アリアス,30,player-30,オリックス・バファローズ,public\data\rankings\2000\PL\安打.json
2000,PL,安打_all,G.アリアス,30,player-30,オリックス・バファローズ,public\data\rankings\2000\PL\安打_all.json
2000,PL,打率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\打率.json
2000,PL,打率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\打率__qualified.json
2000,PL,試合,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\試合.json
2000,PL,試合_all,田口 壮,14,player-14,オリックスブルーウェーブ,public\data\rankings\2000\PL\試合_all.json
2001,CL,BABIP,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP,小川 博文,23,player-23,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP,谷繁 元信,30,player-30,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP.json
2001,CL,BABIP__qualified,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,BABIP__qualified,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,BABIP__qualified,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,BABIP__qualified,小川 博文,23,player-23,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,BABIP__qualified,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,BABIP__qualified,谷繁 元信,30,player-30,横浜ベイスターズ,public\data\rankings\2001\CL\BABIP__qualified.json
2001,CL,GPA_all,谷繁 元信,30,player-30,横浜ベイスターズ,public\data\rankings\2001\CL\GPA_all.json
2001,CL,三塁打,金城 龍彦,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2001\CL\三塁打.json
2001,CL,三塁打_all,金城 龍彦,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2001\CL\三塁打_all.json
2001,CL,二塁打,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\二塁打.json
2001,CL,二塁打_all,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\二塁打_all.json
2001,CL,安打,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\安打.json
2001,CL,安打,谷繁 元信,30,player-30,横浜DeNAベイスターズ,public\data\rankings\2001\CL\安打.json
2001,CL,安打_all,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\安打_all.json
2001,CL,安打_all,谷繁 元信,30,player-30,横浜DeNAベイスターズ,public\data\rankings\2001\CL\安打_all.json
2001,CL,得点,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\得点.json
2001,CL,得点_all,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\得点_all.json
2001,CL,打点,佐伯 貴弘,12,player-12,横浜DeNAベイスターズ,public\data\rankings\2001\CL\打点.json
2001,CL,打点_all,佐伯 貴弘,12,player-12,横浜DeNAベイスターズ,public\data\rankings\2001\CL\打点_all.json
2001,CL,打率,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\打率.json
2001,CL,打率__qualified,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\打率__qualified.json
2001,CL,犠打,小川 博文,23,player-23,横浜DeNAベイスターズ,public\data\rankings\2001\CL\犠打.json
2001,CL,犠打_all,小川 博文,23,player-23,横浜DeNAベイスターズ,public\data\rankings\2001\CL\犠打_all.json
2001,CL,盗塁,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\盗塁.json
2001,CL,盗塁,佐伯 貴弘,12,player-12,横浜DeNAベイスターズ,public\data\rankings\2001\CL\盗塁.json
2001,CL,盗塁_all,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\盗塁_all.json
2001,CL,盗塁_all,佐伯 貴弘,12,player-12,横浜DeNAベイスターズ,public\data\rankings\2001\CL\盗塁_all.json
2001,CL,試合,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\試合.json
2001,CL,試合_all,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2001\CL\試合_all.json
2001,PL,BABIP,J.ビティエロ,6,player-6,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,葛城 育郎,21,player-21,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,大島 公一,27,player-27,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP,G.アリアス,39,player-39,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP.json
2001,PL,BABIP__qualified,J.ビティエロ,6,player-6,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,葛城 育郎,21,player-21,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,大島 公一,27,player-27,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BABIP__qualified,G.アリアス,39,player-39,オリックス・バファローズ,public\data\rankings\2001\PL\BABIP__qualified.json
2001,PL,BB_K,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\BB_K.json
2001,PL,BB_K_all,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\BB_K_all.json
2001,PL,BB_K__qualified,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\BB_K__qualified.json
2001,PL,GPA_all,G.アリアス,39,player-39,オリックスブルーウェーブ,public\data\rankings\2001\PL\GPA_all.json
2001,PL,IsoD_all,大島 公一,27,player-27,オリックスブルーウェーブ,public\data\rankings\2001\PL\IsoD_all.json
2001,PL,NOI,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\NOI.json
2001,PL,NOI__qualified,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\NOI__qualified.json
2001,PL,RC,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\RC.json
2001,PL,RC_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\RC_all.json
2001,PL,RC__qualified,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\RC__qualified.json
2001,PL,XR,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\XR.json
2001,PL,XR_all,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\XR_all.json
2001,PL,XR__qualified,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\XR__qualified.json
2001,PL,出塁率,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\出塁率.json
2001,PL,出塁率__qualified,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\出塁率__qualified.json
2001,PL,単打,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\単打.json
2001,PL,単打_all,塩崎 真,19,player-19,オリックス・バファローズ,public\data\rankings\2001\PL\単打_all.json
2001,PL,打席,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\打席.json
2001,PL,打席,大島 公一,27,player-27,オリックスブルーウェーブ,public\data\rankings\2001\PL\打席.json
2001,PL,打席_all,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\打席_all.json
2001,PL,打席_all,大島 公一,27,player-27,オリックスブルーウェーブ,public\data\rankings\2001\PL\打席_all.json
2001,PL,打数,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\打数.json
2001,PL,打数_all,谷 佳知,8,player-8,オリックスブルーウェーブ,public\data\rankings\2001\PL\打数_all.json
2001,PL,打率,大島 公一,27,player-27,オリックスブルーウェーブ,public\data\rankings\2001\PL\打率.json
2001,PL,打率__qualified,大島 公一,27,player-27,オリックスブルーウェーブ,public\data\rankings\2001\PL\打率__qualified.json
2001,PL,盗塁,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\盗塁.json
2001,PL,盗塁_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\盗塁_all.json
2002,CL,BABIP,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP.json
2002,CL,BABIP,石井 琢朗,19,player-19,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP.json
2002,CL,BABIP,種田 仁,22,player-22,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP.json
2002,CL,BABIP__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP__qualified.json
2002,CL,BABIP__qualified,石井 琢朗,19,player-19,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP__qualified.json
2002,CL,BABIP__qualified,種田 仁,22,player-22,横浜ベイスターズ,public\data\rankings\2002\CL\BABIP__qualified.json
2002,CL,GPA,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\GPA.json
2002,CL,GPA__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\GPA__qualified.json
2002,CL,NOI,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\NOI.json
2002,CL,NOI__qualified,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\NOI__qualified.json
2002,CL,OPS,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\OPS.json
2002,CL,OPS__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\OPS__qualified.json
2002,CL,RC,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\RC.json
2002,CL,RC_all,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\RC_all.json
2002,CL,RC__qualified,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\RC__qualified.json
2002,CL,三塁打,石井 琢朗,19,player-19,横浜DeNAベイスターズ,public\data\rankings\2002\CL\三塁打.json
2002,CL,三塁打_all,石井 琢朗,19,player-19,横浜DeNAベイスターズ,public\data\rankings\2002\CL\三塁打_all.json
2002,CL,二塁打,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\二塁打.json
2002,CL,二塁打_all,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\二塁打_all.json
2002,CL,出塁率,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\出塁率.json
2002,CL,出塁率,石井 琢朗,19,player-19,横浜DeNAベイスターズ,public\data\rankings\2002\CL\出塁率.json
2002,CL,出塁率__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\出塁率__qualified.json
2002,CL,出塁率__qualified,石井 琢朗,19,player-19,横浜DeNAベイスターズ,public\data\rankings\2002\CL\出塁率__qualified.json
2002,CL,打数,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\打数.json
2002,CL,打数_all,B.ロドリゲス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\2002\CL\打数_all.json
2002,CL,打点,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\打点.json
2002,CL,打点_all,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\打点_all.json
2002,CL,本塁打,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\本塁打.json
2002,CL,本塁打_all,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\本塁打_all.json
2002,CL,長打率,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\長打率.json
2002,CL,長打率__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\長打率__qualified.json
2002,PL,BABIP,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,柴原 洋,12,player-12,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,中村 紀洋,14,player-14,近鉄バファローズ,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,吉岡 雄二,19,player-19,近鉄バファローズ,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,小久保 裕紀,21,player-21,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,礒部 公一,24,player-24,近鉄バファローズ,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,大村 直之,29,player-29,近鉄バファローズ,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,T.ローズ,33,player-33,近鉄バファローズ,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,城島 健司,37,player-37,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP,松中 信彦,39,player-39,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP.json
2002,PL,BABIP__qualified,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,柴原 洋,12,player-12,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,中村 紀洋,14,player-14,近鉄バファローズ,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,吉岡 雄二,19,player-19,近鉄バファローズ,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,小久保 裕紀,21,player-21,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,礒部 公一,24,player-24,近鉄バファローズ,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,大村 直之,29,player-29,近鉄バファローズ,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,T.ローズ,33,player-33,近鉄バファローズ,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,城島 健司,37,player-37,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BABIP__qualified,松中 信彦,39,player-39,福岡ダイエーホークス,public\data\rankings\2002\PL\BABIP__qualified.json
2002,PL,BB%,P.バルデス,9,player-9,福岡ソフトバンクホークス,public\data\rankings\2002\PL\BB%.json
2002,PL,BB%_all,小久保 裕紀,21,player-21,福岡ダイエーホークス,public\data\rankings\2002\PL\BB%_all.json
2002,PL,BB%__qualified,P.バルデス,9,player-9,福岡ソフトバンクホークス,public\data\rankings\2002\PL\BB%__qualified.json
2002,PL,K%,城島 健司,37,player-37,福岡ソフトバンクホークス,public\data\rankings\2002\PL\K%.json
2002,PL,K%__qualified,城島 健司,37,player-37,福岡ソフトバンクホークス,public\data\rankings\2002\PL\K%__qualified.json
2002,PL,NOI,P.バルデス,9,player-9,福岡ソフトバンクホークス,public\data\rankings\2002\PL\NOI.json
2002,PL,NOI__qualified,P.バルデス,9,player-9,福岡ソフトバンクホークス,public\data\rankings\2002\PL\NOI__qualified.json
2002,PL,RC,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\RC.json
2002,PL,RC__qualified,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\RC__qualified.json
2002,PL,SecA,吉岡 雄二,19,player-19,大阪近鉄バファローズ,public\data\rankings\2002\PL\SecA.json
2002,PL,SecA__qualified,吉岡 雄二,19,player-19,大阪近鉄バファローズ,public\data\rankings\2002\PL\SecA__qualified.json
2002,PL,XR,大村 直之,29,player-29,近鉄バファローズ,public\data\rankings\2002\PL\XR.json
2002,PL,XR,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\XR.json
2002,PL,XR_all,大村 直之,29,player-29,近鉄バファローズ,public\data\rankings\2002\PL\XR_all.json
2002,PL,XR_all,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\XR_all.json
2002,PL,XR__qualified,大村 直之,29,player-29,近鉄バファローズ,public\data\rankings\2002\PL\XR__qualified.json
2002,PL,XR__qualified,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\XR__qualified.json
2002,PL,二塁打,P.バルデス,9,player-9,福岡ソフトバンクホークス,public\data\rankings\2002\PL\二塁打.json
2002,PL,二塁打,城島 健司,37,player-37,福岡ダイエーホークス,public\data\rankings\2002\PL\二塁打.json
